Id,Score
362685,5.0
96103,1.0
388942,1.0
217906,5.0
439873,5.0
454512,5.0
433847,5.0
360575,3.0
174611,5.0
171153,5.0
166090,5.0
68627,5.0
37501,4.0
224446,5.0
336189,5.0
513145,5.0
354678,5.0
506273,5.0
239654,5.0
278266,3.0
419301,5.0
207182,5.0
480338,5.0
323161,5.0
41526,3.0
223525,4.0
228225,5.0
241670,4.0
82393,5.0
234678,2.0
289377,5.0
100162,5.0
107457,5.0
182792,5.0
514207,1.0
285124,5.0
287285,5.0
356458,5.0
386776,4.0
505838,4.0
156555,5.0
4977,5.0
254039,5.0
271418,5.0
166708,5.0
184862,5.0
262824,5.0
528946,5.0
152989,5.0
524687,4.0
400822,5.0
489145,2.0
509998,5.0
536209,4.0
129533,5.0
175719,5.0
247770,1.0
248775,5.0
26209,5.0
144423,5.0
259641,5.0
24112,5.0
13468,5.0
67789,5.0
114496,5.0
41697,4.0
208459,3.0
251009,5.0
495322,5.0
506466,5.0
107398,3.0
63549,5.0
82523,3.0
455834,1.0
264669,5.0
288875,5.0
483199,1.0
261999,5.0
334419,3.0
16775,1.0
431963,5.0
367217,5.0
298556,5.0
386657,5.0
279195,5.0
539210,5.0
150021,4.0
328664,1.0
106845,5.0
38512,4.0
485356,4.0
123436,5.0
43539,2.0
478123,5.0
473687,5.0
195960,5.0
349279,5.0
261097,5.0
46192,5.0
68862,4.0
473030,4.0
458885,1.0
259431,3.0
521567,5.0
306839,4.0
93839,4.0
514884,5.0
176962,3.0
46684,5.0
157101,5.0
202446,4.0
28274,5.0
437342,5.0
235734,3.0
355783,1.0
57649,5.0
152548,5.0
190066,4.0
3170,5.0
476858,5.0
154967,3.0
559791,5.0
196956,5.0
215290,5.0
400285,5.0
172540,5.0
425487,5.0
339821,5.0
448343,4.0
468438,3.0
437801,5.0
213957,1.0
157463,5.0
202926,2.0
310902,5.0
2208,5.0
123901,1.0
219704,5.0
153361,1.0
421124,4.0
553556,4.0
338791,5.0
279938,5.0
370214,5.0
506523,5.0
14919,5.0
28754,5.0
493927,1.0
444600,4.0
335074,5.0
357209,5.0
372258,4.0
517676,5.0
101336,5.0
115396,5.0
381177,5.0
428727,1.0
143740,5.0
454115,1.0
371487,4.0
455072,1.0
548421,5.0
251919,5.0
296344,5.0
167300,3.0
44410,5.0
56115,5.0
370297,4.0
102264,5.0
434803,5.0
423988,5.0
5925,5.0
505793,4.0
233286,2.0
488022,5.0
465884,5.0
232000,5.0
135123,5.0
432306,4.0
244091,5.0
289642,5.0
429283,4.0
151539,3.0
195881,2.0
513303,5.0
312940,4.0
458044,5.0
436001,5.0
259792,5.0
34533,5.0
478717,4.0
265095,1.0
311538,5.0
483041,4.0
316688,4.0
136657,5.0
460287,1.0
60401,5.0
447857,5.0
433066,5.0
105304,1.0
537508,5.0
513435,5.0
265834,5.0
18594,3.0
49185,3.0
508217,5.0
476197,5.0
179248,5.0
356876,5.0
473392,5.0
348445,4.0
181893,5.0
490985,5.0
275973,5.0
346079,5.0
282737,5.0
245222,5.0
76080,1.0
56043,5.0
272868,5.0
121233,5.0
25518,5.0
73034,1.0
20470,1.0
270727,5.0
385317,5.0
128814,3.0
67081,5.0
5596,1.0
255098,5.0
4646,3.0
162966,5.0
117805,5.0
555293,4.0
560602,5.0
141759,5.0
50204,4.0
374737,5.0
498496,5.0
443484,1.0
171677,5.0
478640,1.0
123833,5.0
96038,4.0
289092,5.0
534973,3.0
511508,5.0
559903,5.0
62890,5.0
280515,5.0
323868,1.0
519931,1.0
62957,4.0
353906,1.0
180,4.0
499963,5.0
414598,5.0
57370,5.0
77322,5.0
416559,5.0
107450,1.0
233990,1.0
480741,4.0
278189,4.0
91850,4.0
517541,2.0
40331,5.0
147373,5.0
231111,5.0
229038,5.0
535433,5.0
400731,5.0
62991,5.0
482720,1.0
460228,1.0
119817,5.0
421727,5.0
414130,5.0
453011,4.0
473925,2.0
502560,1.0
420786,5.0
69723,5.0
400765,5.0
376982,1.0
297960,5.0
532313,5.0
154847,3.0
555908,4.0
147261,5.0
121817,1.0
268333,5.0
100834,5.0
477801,5.0
505402,5.0
326698,5.0
367619,5.0
15078,4.0
10997,5.0
240043,5.0
230617,5.0
484066,5.0
470327,5.0
449890,5.0
549727,5.0
297832,5.0
370524,2.0
14376,5.0
458204,5.0
42451,4.0
323075,5.0
111273,5.0
389103,5.0
42194,4.0
515926,5.0
194437,5.0
289450,5.0
262900,5.0
272772,5.0
380628,2.0
551179,4.0
130249,3.0
139568,5.0
314921,5.0
179202,5.0
555113,1.0
401076,5.0
405841,5.0
112782,5.0
276588,4.0
499361,5.0
440253,4.0
206848,5.0
341261,5.0
396466,1.0
425074,5.0
140024,5.0
276954,5.0
87440,5.0
247614,1.0
531934,5.0
170048,4.0
283484,5.0
98152,5.0
65491,5.0
315257,1.0
30615,5.0
91237,5.0
286364,5.0
408196,5.0
479799,1.0
271714,4.0
188107,1.0
245206,5.0
47120,4.0
542560,5.0
373732,5.0
470302,5.0
446930,5.0
242564,5.0
235089,5.0
518002,5.0
52187,5.0
262999,4.0
538594,4.0
423972,4.0
330551,5.0
212225,5.0
232446,5.0
422716,5.0
554811,5.0
226566,2.0
171764,5.0
25545,5.0
322916,5.0
496683,1.0
198308,4.0
223277,5.0
541014,5.0
100583,5.0
140039,5.0
544262,5.0
271124,5.0
420861,4.0
258996,5.0
467013,4.0
89934,5.0
48253,4.0
22280,3.0
208228,5.0
91178,5.0
473141,4.0
253378,5.0
35032,5.0
98636,5.0
22981,1.0
178662,2.0
247654,5.0
24565,5.0
428412,5.0
120518,5.0
493828,5.0
316006,4.0
511818,5.0
89231,5.0
128270,4.0
172429,5.0
296339,5.0
43683,5.0
379064,5.0
483509,1.0
295214,5.0
372467,5.0
212100,5.0
180204,5.0
15832,4.0
280146,5.0
536116,1.0
248909,5.0
467138,5.0
47255,3.0
183503,4.0
6327,4.0
419830,5.0
441266,5.0
5377,5.0
414681,5.0
332530,5.0
52052,5.0
89206,5.0
84731,4.0
494994,1.0
456601,5.0
196171,5.0
17511,1.0
332965,5.0
347528,5.0
37467,5.0
401105,5.0
157918,5.0
256008,5.0
521675,2.0
114743,5.0
179006,4.0
449790,5.0
289467,5.0
313428,5.0
135216,3.0
10787,5.0
260786,5.0
222063,5.0
375477,1.0
232806,5.0
155537,5.0
390828,5.0
525549,5.0
79862,5.0
119994,5.0
255877,5.0
400509,5.0
239135,5.0
69149,4.0
86893,5.0
218287,4.0
270881,3.0
531819,5.0
243976,5.0
12870,3.0
62374,5.0
407604,5.0
413684,5.0
415867,5.0
438013,5.0
299618,4.0
383031,1.0
544876,5.0
518123,5.0
202595,1.0
509221,5.0
11169,5.0
164520,5.0
210809,4.0
177259,5.0
501948,4.0
1492,1.0
207645,5.0
29379,5.0
346159,5.0
423541,4.0
209467,4.0
372236,5.0
57017,5.0
235109,5.0
49253,5.0
231664,4.0
128992,5.0
68729,5.0
34311,1.0
148524,1.0
87475,5.0
55277,1.0
387533,5.0
389931,5.0
220639,5.0
537653,5.0
268359,4.0
308704,5.0
117529,5.0
156914,5.0
103109,1.0
176917,5.0
476688,1.0
66695,5.0
524958,5.0
155795,5.0
46186,5.0
367228,1.0
30237,5.0
107368,1.0
523415,5.0
116998,5.0
39344,5.0
338442,5.0
346466,5.0
498167,2.0
323384,5.0
164659,1.0
525335,5.0
413118,5.0
541297,5.0
246540,1.0
108791,4.0
114779,5.0
413156,5.0
11128,5.0
323111,5.0
437053,4.0
195645,5.0
381129,4.0
98073,5.0
358617,5.0
267540,5.0
277402,1.0
349791,5.0
200602,5.0
417666,5.0
189631,4.0
319353,5.0
209564,5.0
221318,5.0
131438,4.0
530244,4.0
69862,3.0
349363,5.0
550928,5.0
36663,5.0
27120,5.0
152621,5.0
560282,5.0
544818,5.0
549194,5.0
225654,3.0
467709,5.0
560635,5.0
493324,3.0
282568,5.0
228499,5.0
162264,5.0
276287,5.0
111695,5.0
407083,5.0
534071,4.0
421903,5.0
206037,5.0
84137,1.0
401540,5.0
355365,5.0
101048,5.0
502756,5.0
324655,5.0
216427,4.0
529494,5.0
72376,5.0
225238,5.0
37796,5.0
463677,5.0
341571,5.0
10753,4.0
429632,5.0
545557,5.0
551749,3.0
445906,5.0
28001,1.0
469091,1.0
395376,5.0
77428,5.0
43459,2.0
477795,5.0
14833,5.0
484460,1.0
462741,5.0
555230,5.0
352248,1.0
349945,1.0
50798,3.0
364714,5.0
59873,1.0
88501,4.0
253084,5.0
432390,5.0
337057,4.0
291708,5.0
246905,5.0
100437,3.0
171283,5.0
28907,5.0
45425,4.0
49146,5.0
168298,5.0
332133,5.0
189570,5.0
441835,4.0
102091,5.0
357683,5.0
343707,2.0
104908,5.0
497321,5.0
510532,5.0
264849,5.0
288652,5.0
80017,5.0
222531,1.0
7796,5.0
195109,4.0
53422,5.0
262093,5.0
443226,4.0
23044,5.0
41757,4.0
553669,5.0
240028,5.0
420989,4.0
31354,5.0
247109,2.0
243961,2.0
117620,5.0
500358,5.0
161007,4.0
192416,1.0
353126,5.0
179863,4.0
405026,5.0
368831,5.0
483045,5.0
414144,4.0
245966,2.0
1435,5.0
45367,5.0
240361,5.0
139508,5.0
72020,5.0
395123,5.0
403867,4.0
350629,5.0
172032,2.0
409984,5.0
517256,5.0
63385,2.0
52312,4.0
406717,1.0
491291,5.0
521779,3.0
482468,5.0
264924,5.0
258836,5.0
95182,5.0
358776,1.0
77716,5.0
325266,5.0
283407,4.0
344365,5.0
545062,5.0
390671,5.0
433143,5.0
479567,5.0
499064,5.0
176846,5.0
544958,5.0
244350,5.0
238432,5.0
319905,5.0
78566,4.0
521561,5.0
4528,3.0
501755,5.0
463381,2.0
93856,5.0
97924,5.0
261794,5.0
352622,5.0
538524,5.0
465991,1.0
181787,5.0
164057,5.0
347704,5.0
400153,5.0
368739,5.0
36711,5.0
431205,5.0
177410,1.0
371669,1.0
392341,5.0
491699,5.0
359147,5.0
167638,2.0
361251,5.0
212536,5.0
422581,5.0
553060,5.0
454992,5.0
201794,5.0
212766,5.0
200496,5.0
45027,5.0
520761,1.0
464471,5.0
468524,5.0
167628,2.0
145776,5.0
298764,5.0
89822,5.0
409115,4.0
535479,4.0
86594,5.0
152875,5.0
294167,5.0
256733,5.0
552548,5.0
306664,5.0
144548,4.0
492632,1.0
330172,4.0
212768,5.0
389960,4.0
441222,4.0
486263,4.0
211006,4.0
477527,5.0
343784,5.0
498879,2.0
238548,5.0
253219,5.0
488286,5.0
43180,5.0
376686,5.0
311215,5.0
342927,5.0
550709,5.0
455723,4.0
351305,5.0
547324,4.0
489167,5.0
490185,5.0
348894,2.0
22251,5.0
536953,5.0
316525,5.0
497458,4.0
29955,5.0
505908,4.0
220092,5.0
114851,5.0
434978,5.0
131382,4.0
13861,5.0
216343,5.0
178570,5.0
124457,5.0
37739,5.0
484360,5.0
263262,4.0
448504,2.0
112247,5.0
523367,5.0
167925,5.0
127679,1.0
282181,5.0
142537,5.0
87611,3.0
316091,4.0
15011,1.0
504886,1.0
494988,5.0
502934,5.0
209634,1.0
381842,5.0
229279,1.0
441253,5.0
151084,5.0
257225,5.0
238626,4.0
412259,1.0
12533,5.0
484334,5.0
182132,5.0
253024,5.0
537097,5.0
350149,5.0
64681,5.0
220705,5.0
471476,5.0
57146,5.0
16371,4.0
69591,5.0
541825,5.0
146252,2.0
228448,5.0
91940,4.0
487227,5.0
206837,1.0
463150,5.0
173791,2.0
388022,5.0
494177,5.0
542117,1.0
524398,5.0
136537,5.0
288050,5.0
176922,5.0
134465,2.0
277045,5.0
148385,1.0
76522,4.0
543246,5.0
541383,5.0
393482,5.0
355503,1.0
454936,5.0
183164,5.0
488146,5.0
115119,4.0
376570,5.0
476087,4.0
214924,5.0
435980,1.0
319531,4.0
334014,5.0
36619,3.0
88788,5.0
339583,2.0
272488,5.0
218900,5.0
312397,1.0
66303,4.0
309926,5.0
103985,4.0
469097,5.0
215700,5.0
455636,5.0
546847,5.0
379313,4.0
43395,5.0
135706,3.0
412903,5.0
479568,1.0
504142,4.0
210928,1.0
182488,4.0
274601,5.0
257152,5.0
247596,5.0
97262,1.0
191111,4.0
337925,3.0
57047,1.0
483726,5.0
328340,5.0
77656,5.0
41769,5.0
268689,5.0
205379,4.0
529485,5.0
153330,4.0
63447,5.0
97198,1.0
202187,5.0
51471,5.0
510294,2.0
262188,5.0
448534,5.0
61101,5.0
221855,5.0
269697,3.0
157451,5.0
199746,5.0
138456,5.0
148130,5.0
51587,2.0
400928,4.0
239722,3.0
377500,5.0
43148,5.0
227115,5.0
161702,1.0
196204,4.0
319146,5.0
257982,3.0
355147,5.0
142344,5.0
542337,5.0
472230,5.0
381208,5.0
140567,3.0
205839,5.0
471917,1.0
437273,5.0
48829,3.0
70098,5.0
126134,5.0
126181,5.0
468156,5.0
209218,5.0
485563,4.0
166932,5.0
520269,5.0
311074,2.0
51424,5.0
355217,5.0
322994,5.0
360350,5.0
141199,5.0
21366,4.0
75693,5.0
80756,5.0
26598,4.0
25771,5.0
460150,4.0
332170,3.0
195375,5.0
534067,5.0
264268,5.0
473234,1.0
510349,5.0
288868,5.0
165629,3.0
437350,2.0
380881,5.0
156360,1.0
265173,2.0
350089,5.0
332555,5.0
420218,3.0
449393,5.0
6610,4.0
452762,4.0
219599,5.0
35934,5.0
431842,2.0
367264,1.0
272956,3.0
327278,2.0
281887,5.0
210519,5.0
418270,5.0
146838,1.0
488319,5.0
403315,5.0
221903,4.0
64663,2.0
117350,4.0
106155,5.0
447963,5.0
219686,5.0
194798,1.0
390010,5.0
407277,5.0
107324,5.0
47378,1.0
437807,2.0
5822,5.0
518556,5.0
169365,1.0
512208,3.0
309881,5.0
476272,5.0
79760,1.0
232337,5.0
275166,1.0
308835,5.0
551070,5.0
360858,1.0
560541,5.0
354369,5.0
284654,4.0
108384,5.0
397953,5.0
337454,3.0
286181,4.0
360381,5.0
270735,1.0
156733,4.0
194654,5.0
432979,5.0
424212,5.0
274680,5.0
216829,5.0
322480,5.0
414665,5.0
290298,4.0
240258,5.0
322443,3.0
444782,3.0
261761,5.0
497670,1.0
88403,5.0
194902,5.0
98392,5.0
370054,4.0
476632,5.0
531082,5.0
326797,5.0
477873,5.0
516442,5.0
546362,4.0
179467,5.0
454298,5.0
107090,5.0
231498,1.0
408719,5.0
19442,5.0
522087,1.0
242416,4.0
451011,5.0
124278,5.0
203332,5.0
271559,3.0
516430,5.0
318794,5.0
341239,5.0
398963,5.0
389448,5.0
398022,5.0
67235,5.0
292400,5.0
37990,5.0
372050,5.0
81444,5.0
134534,2.0
32072,4.0
257766,5.0
212457,2.0
167895,4.0
76113,5.0
382583,5.0
97912,1.0
538235,5.0
294480,4.0
181090,5.0
526932,5.0
144268,5.0
449052,5.0
28410,5.0
107536,3.0
306253,3.0
531324,1.0
184336,5.0
406624,5.0
534695,5.0
530483,4.0
221941,1.0
306600,5.0
559580,2.0
200656,4.0
390902,5.0
5341,5.0
55194,2.0
162837,5.0
457286,5.0
35322,4.0
403779,5.0
160115,1.0
10741,5.0
423418,5.0
305064,4.0
510405,5.0
413800,5.0
505826,5.0
393928,5.0
331103,5.0
29211,5.0
12768,1.0
340180,1.0
45696,4.0
420510,2.0
87521,5.0
284853,5.0
85868,5.0
59582,5.0
426675,5.0
357866,4.0
29863,5.0
380639,5.0
198451,4.0
510201,5.0
510674,5.0
548551,4.0
442594,4.0
473041,5.0
121394,5.0
439479,5.0
318654,5.0
482031,5.0
139070,5.0
317153,5.0
301175,4.0
1207,1.0
147297,1.0
143274,1.0
277472,5.0
391839,2.0
78672,5.0
190857,5.0
396342,5.0
205372,5.0
254257,1.0
377407,4.0
426379,4.0
86917,5.0
516415,5.0
79054,1.0
64712,5.0
543864,5.0
431614,5.0
190073,5.0
427655,5.0
443683,5.0
301066,1.0
215717,4.0
494836,5.0
313309,5.0
419651,5.0
55492,5.0
512449,1.0
157399,5.0
427811,4.0
103351,1.0
207555,4.0
441021,5.0
168062,5.0
557670,5.0
403273,3.0
528072,5.0
451915,5.0
33012,5.0
146905,5.0
236734,5.0
530533,1.0
416725,5.0
158841,5.0
204657,1.0
276497,5.0
294091,5.0
438841,5.0
276513,2.0
365825,5.0
489836,1.0
423029,5.0
292970,5.0
12746,4.0
119051,2.0
222558,1.0
368721,2.0
461979,1.0
15692,5.0
218675,5.0
530857,5.0
83065,5.0
555812,5.0
124102,1.0
135878,5.0
341643,5.0
299018,4.0
431088,3.0
494187,5.0
203208,1.0
240589,4.0
449622,5.0
494894,5.0
269388,5.0
307873,5.0
142242,3.0
301474,5.0
220963,1.0
324863,5.0
157541,5.0
59807,5.0
345953,5.0
106987,5.0
321574,5.0
538987,3.0
763,1.0
484370,1.0
476741,5.0
462664,4.0
142086,5.0
184547,1.0
145236,3.0
5181,5.0
359167,5.0
486829,5.0
252671,4.0
446826,4.0
397881,5.0
28253,5.0
413019,5.0
160365,5.0
440078,2.0
371493,5.0
176188,5.0
184033,5.0
471313,5.0
530348,4.0
348170,1.0
438258,5.0
4183,5.0
234113,1.0
3341,5.0
111954,5.0
375753,4.0
146245,2.0
327451,4.0
221840,5.0
440625,5.0
95379,5.0
176434,5.0
556382,5.0
430379,5.0
446865,5.0
449690,4.0
86348,5.0
233267,4.0
141828,5.0
537003,1.0
500118,5.0
245239,5.0
233964,5.0
557383,5.0
260123,5.0
375531,4.0
105401,3.0
347268,5.0
203241,2.0
249729,4.0
423886,5.0
503896,5.0
145763,3.0
509464,5.0
749,3.0
395013,5.0
208897,5.0
481406,4.0
37488,5.0
333256,5.0
416824,4.0
372601,4.0
340936,1.0
537516,5.0
181317,1.0
456312,5.0
464049,5.0
254427,5.0
552839,5.0
398983,5.0
534929,5.0
109676,5.0
420808,3.0
88049,5.0
183313,1.0
156850,5.0
495828,5.0
282433,4.0
30587,5.0
35730,5.0
406468,1.0
253520,1.0
283826,5.0
487336,4.0
515169,4.0
35505,5.0
381409,5.0
79972,5.0
41981,5.0
51656,1.0
504242,5.0
535803,5.0
470665,5.0
256178,5.0
117448,4.0
493898,5.0
272020,4.0
298319,5.0
317818,4.0
210533,5.0
488217,2.0
186299,4.0
451168,5.0
382400,5.0
379458,1.0
411971,5.0
322891,5.0
233000,5.0
221661,5.0
70933,1.0
356496,5.0
534395,4.0
271737,5.0
412985,1.0
236096,1.0
391151,5.0
542348,4.0
316179,5.0
13914,4.0
521594,5.0
125280,5.0
119360,5.0
25351,4.0
303335,5.0
163549,5.0
11889,5.0
299426,5.0
299734,5.0
434952,4.0
354885,5.0
307586,5.0
52859,5.0
201261,5.0
114313,2.0
130592,5.0
245437,5.0
325663,4.0
412451,5.0
403117,5.0
112977,5.0
222704,4.0
217772,4.0
387239,1.0
328632,5.0
188034,5.0
316388,5.0
135267,4.0
190575,1.0
121995,2.0
101199,2.0
62039,2.0
262102,5.0
28412,5.0
286140,5.0
481810,5.0
226895,5.0
239547,5.0
189584,5.0
486927,4.0
96991,5.0
2510,4.0
314744,5.0
515465,5.0
273618,5.0
235186,4.0
313708,5.0
37322,5.0
299987,5.0
547543,5.0
355828,5.0
148359,3.0
466436,5.0
81041,5.0
423478,5.0
390398,5.0
498926,5.0
465146,5.0
511512,5.0
400466,5.0
531889,5.0
479142,4.0
131,4.0
170365,5.0
227398,5.0
404529,5.0
231535,5.0
112032,5.0
264318,5.0
4127,5.0
221405,5.0
1006,5.0
55536,5.0
545165,5.0
53494,3.0
72475,4.0
548459,5.0
166799,5.0
73002,5.0
11178,5.0
398714,4.0
421829,2.0
166642,4.0
425287,5.0
219859,5.0
19904,4.0
19928,4.0
59309,1.0
462308,1.0
179871,5.0
418119,5.0
157424,3.0
442595,5.0
159798,4.0
230822,5.0
501220,5.0
232696,4.0
402010,1.0
393903,4.0
259150,1.0
143883,2.0
129649,5.0
226893,5.0
285146,5.0
64718,5.0
124952,1.0
467243,5.0
11514,5.0
314910,5.0
44937,4.0
291926,5.0
551757,4.0
156027,5.0
558529,3.0
314892,5.0
106886,5.0
175231,4.0
254721,1.0
555873,5.0
243986,5.0
231378,4.0
475451,5.0
384070,5.0
47289,5.0
136993,3.0
530193,5.0
320410,5.0
267132,4.0
140676,5.0
331805,5.0
39527,5.0
236947,2.0
525271,3.0
455994,1.0
298651,3.0
66280,4.0
67772,5.0
178746,5.0
449928,4.0
370976,4.0
123862,5.0
559311,5.0
465517,5.0
86704,5.0
178658,4.0
190727,5.0
310508,5.0
197888,5.0
274213,5.0
293574,1.0
297831,5.0
424167,5.0
468870,5.0
450939,5.0
375225,5.0
516670,5.0
20185,3.0
298043,5.0
458657,5.0
22723,5.0
128219,5.0
119551,2.0
178628,1.0
472132,4.0
333112,5.0
423465,5.0
258907,1.0
362798,5.0
57384,5.0
182534,4.0
436171,5.0
515538,5.0
108708,5.0
275020,5.0
136171,5.0
30333,3.0
541286,4.0
300568,1.0
537576,1.0
122098,1.0
35782,5.0
203356,4.0
40063,4.0
127927,5.0
141327,5.0
465193,5.0
540939,5.0
98925,5.0
444103,5.0
516525,5.0
238021,5.0
476842,5.0
557363,5.0
83693,5.0
244836,5.0
1098,5.0
1264,5.0
536174,4.0
67910,5.0
45031,2.0
534386,5.0
70099,4.0
328774,5.0
303853,5.0
18441,5.0
103912,5.0
212854,2.0
724,1.0
46804,5.0
32923,4.0
213527,5.0
358550,5.0
543488,5.0
308328,5.0
50128,5.0
32987,1.0
238077,5.0
7975,5.0
196280,5.0
502762,4.0
215330,5.0
383964,5.0
318328,5.0
395433,1.0
294848,5.0
347004,5.0
326334,5.0
124680,5.0
7098,5.0
189377,5.0
362498,5.0
71612,4.0
532508,4.0
195018,5.0
254121,5.0
358224,5.0
515574,5.0
90625,5.0
476645,5.0
275359,5.0
99177,5.0
27863,5.0
251727,1.0
525876,5.0
77921,5.0
86894,5.0
250376,5.0
223842,4.0
143751,4.0
153970,5.0
8061,5.0
388983,5.0
535868,5.0
2671,3.0
208188,2.0
176585,5.0
307159,5.0
273714,5.0
136164,5.0
38409,4.0
242955,4.0
79455,5.0
324661,4.0
120525,5.0
386749,3.0
318426,5.0
343713,5.0
493642,5.0
463575,5.0
506376,1.0
77325,4.0
548104,1.0
485513,5.0
204856,5.0
312665,4.0
495383,5.0
542330,3.0
38967,1.0
291465,5.0
329877,4.0
258816,5.0
37878,1.0
258583,5.0
232373,4.0
289794,5.0
352798,1.0
431271,5.0
320956,5.0
144234,5.0
129045,5.0
212325,4.0
117363,5.0
35375,5.0
386295,5.0
95053,5.0
246446,5.0
505060,4.0
180517,5.0
446892,3.0
400307,4.0
21893,1.0
519229,5.0
237004,5.0
456861,5.0
179323,5.0
145561,5.0
310909,5.0
515105,5.0
326869,5.0
57876,5.0
140818,5.0
60081,4.0
113684,5.0
220957,5.0
66342,5.0
454202,5.0
400517,4.0
507871,5.0
515865,2.0
358268,5.0
308976,5.0
414786,5.0
307810,5.0
216668,5.0
447195,4.0
183259,3.0
369635,5.0
331654,5.0
93348,4.0
199230,1.0
454141,5.0
213617,5.0
555526,5.0
324982,4.0
454737,4.0
266164,5.0
492296,5.0
427823,5.0
47654,4.0
396528,5.0
522975,5.0
448783,5.0
105673,4.0
468068,4.0
312962,5.0
28270,4.0
174641,4.0
47679,4.0
232233,5.0
297291,3.0
489465,4.0
35503,5.0
22026,4.0
498493,5.0
191545,5.0
489301,2.0
225895,5.0
114953,5.0
23050,5.0
204049,5.0
76630,3.0
514409,5.0
172785,5.0
354640,3.0
406323,5.0
527803,5.0
203181,5.0
510854,5.0
211586,5.0
359946,5.0
355988,5.0
84995,5.0
529231,5.0
534380,5.0
13887,5.0
435634,5.0
118806,4.0
238890,5.0
423522,4.0
144337,5.0
533058,5.0
128035,5.0
215083,5.0
340491,5.0
387685,5.0
367532,5.0
83969,5.0
102060,1.0
119632,5.0
289271,4.0
49338,1.0
554569,5.0
417916,5.0
467423,3.0
409711,2.0
294797,5.0
68144,5.0
464109,5.0
544520,5.0
441263,5.0
241884,5.0
127486,5.0
270185,5.0
24866,1.0
239433,5.0
244353,4.0
342765,5.0
226832,5.0
155758,5.0
421894,5.0
124283,5.0
402725,5.0
392781,5.0
309203,4.0
527567,3.0
272156,5.0
100305,5.0
304957,5.0
526864,5.0
315666,5.0
204814,5.0
495096,5.0
327275,4.0
294120,5.0
118263,3.0
539820,3.0
231611,1.0
496970,4.0
507532,5.0
316869,5.0
141300,5.0
440779,4.0
538130,1.0
64112,5.0
373743,1.0
232836,4.0
432625,4.0
67854,5.0
374950,5.0
73675,5.0
529167,5.0
466624,5.0
213963,5.0
178461,5.0
315192,5.0
488117,5.0
28125,5.0
56267,5.0
268734,4.0
361261,5.0
467952,5.0
218264,5.0
99594,4.0
369674,4.0
150088,1.0
493776,1.0
277568,5.0
531848,5.0
527999,1.0
299819,5.0
289941,5.0
148088,1.0
379274,5.0
974,4.0
318781,5.0
291967,3.0
493919,5.0
163687,5.0
545748,5.0
178314,5.0
36942,4.0
365135,4.0
177277,5.0
481462,4.0
532336,5.0
91175,5.0
5899,4.0
92606,5.0
150548,5.0
179223,5.0
162437,5.0
11515,5.0
363808,5.0
424097,5.0
539514,5.0
201911,5.0
412424,5.0
394678,4.0
86416,5.0
496002,5.0
194474,5.0
189143,5.0
143244,4.0
285278,5.0
349881,5.0
115243,4.0
29232,5.0
117441,4.0
46936,4.0
559951,5.0
530598,5.0
418157,5.0
37597,5.0
97825,4.0
87867,1.0
528585,3.0
74161,1.0
506605,5.0
261862,5.0
259434,4.0
215137,5.0
96281,5.0
383853,4.0
314616,3.0
509699,5.0
262871,5.0
426306,5.0
26215,2.0
308874,5.0
31965,4.0
290387,5.0
283421,5.0
91729,4.0
230261,5.0
357320,5.0
97184,1.0
254823,4.0
103120,5.0
372836,4.0
120091,5.0
149618,1.0
531941,4.0
30488,2.0
390910,4.0
28900,5.0
15589,2.0
502739,5.0
554145,4.0
322224,3.0
526464,3.0
193595,5.0
503885,5.0
213463,1.0
59520,4.0
146983,5.0
68203,5.0
263446,1.0
57327,1.0
405920,5.0
221222,5.0
317625,1.0
393727,5.0
228174,3.0
306695,3.0
476700,5.0
266869,5.0
38683,2.0
344953,1.0
101484,5.0
44236,5.0
349760,4.0
397624,5.0
40284,5.0
512847,5.0
447844,5.0
337404,5.0
279753,5.0
165176,5.0
80010,4.0
422567,5.0
319734,2.0
71287,3.0
370694,5.0
379505,3.0
247414,5.0
179434,5.0
385965,4.0
436139,5.0
56732,5.0
53315,1.0
503799,5.0
368055,1.0
200467,4.0
274691,4.0
397744,5.0
48696,5.0
473959,5.0
61058,4.0
419932,3.0
504093,4.0
95677,4.0
524921,1.0
392040,5.0
407151,5.0
355677,5.0
66715,5.0
481019,5.0
371827,5.0
318132,5.0
97911,1.0
125,5.0
34434,5.0
450888,1.0
560515,5.0
180763,2.0
496569,5.0
342210,4.0
499494,3.0
1998,5.0
271009,5.0
436786,5.0
523553,5.0
216785,3.0
3203,5.0
191015,5.0
374087,5.0
263124,5.0
514191,5.0
535988,3.0
59946,5.0
389194,3.0
226900,2.0
277089,3.0
403144,3.0
289012,4.0
439863,5.0
474615,5.0
55901,5.0
31788,1.0
5922,5.0
37287,1.0
505309,4.0
188262,4.0
443263,2.0
42431,4.0
488107,5.0
514288,5.0
198647,5.0
192532,1.0
352626,3.0
411903,5.0
83287,5.0
481211,5.0
209015,5.0
557830,5.0
425133,5.0
385144,1.0
281167,5.0
414936,5.0
209848,2.0
419571,5.0
515486,5.0
301071,5.0
275605,5.0
282991,4.0
546087,4.0
144372,5.0
379470,1.0
559637,4.0
377139,5.0
222572,5.0
85921,5.0
179389,5.0
224233,4.0
171122,5.0
272256,1.0
321419,5.0
113806,5.0
451671,1.0
175676,5.0
140588,5.0
394765,5.0
394778,5.0
26043,5.0
140630,5.0
478356,5.0
222598,5.0
